Epoch, 0, mode, training, obj values, 2.6799934886395933, obj std, 5.031388738417775 
Epoch, 39, mode, testing, obj values, 1.890106524527073, obj std, 0.9270208456193005 
Epoch, 40, mode, training, obj values, 1.6663983877748252, obj std, 1.1472933319193823 
Epoch, 40, mode, testing, obj values, 2.336913786828518, obj std, 2.3674234385632684 
Epoch, 41, mode, training, obj values, 1.6352324910461902, obj std, 0.9838061156318996 
Epoch, 41, mode, testing, obj values, 2.0645445078611373, obj std, 1.1383824122819912 
Epoch, 42, mode, training, obj values, 1.6018130462616682, obj std, 0.925931572904236 
Epoch, 42, mode, testing, obj values, 1.920213057100773, obj std, 0.9541184939545335 
Epoch, 43, mode, training, obj values, 1.693732962757349, obj std, 1.426769838663457 
Epoch, 43, mode, testing, obj values, 2.0928041651844977, obj std, 1.3539415173292915 
Epoch, 44, mode, training, obj values, 1.5922931573353707, obj std, 0.9247948145945964 
Epoch, 44, mode, testing, obj values, 2.090385001897812, obj std, 1.1393153188509797 
Epoch, 45, mode, training, obj values, 1.6250429914332927, obj std, 0.9735246457363375 
Epoch, 45, mode, testing, obj values, 1.8986204475164414, obj std, 0.9328240326805476 
Epoch, 46, mode, training, obj values, 1.7251073095947504, obj std, 1.525178731868577 
Epoch, 46, mode, testing, obj values, 2.0178221330046653, obj std, 1.064986068551953 
Epoch, 47, mode, training, obj values, 1.6529737807810307, obj std, 1.0900185333868022 
Epoch, 47, mode, testing, obj values, 2.1623725786805155, obj std, 1.4086203319730612 
Epoch, 48, mode, training, obj values, 1.6591464954428374, obj std, 1.037041571811546 
Epoch, 48, mode, testing, obj values, 1.9281460873782634, obj std, 0.9212090158680142 
Epoch, 49, mode, training, obj values, 1.6978197054006159, obj std, 1.4562063899034021 
Epoch, 49, mode, testing, obj values, 2.0526654556393624, obj std, 1.3393128943449748 
